effective_id	display_name	match_tier	source	donor_cid	real_prog_count	prog_fp	sample_titles
GO: YES NETWORK	Yes Network [GO]	token	US2	Yes.Network.us2	0		
GOBX: AL HOSN ᴴᴰ	Al Hosn HD [GOBX]	dummy			0		
GOBX: AL LIQAA MIN AL SIFR ᴴᴰ	Al Liqaa Min Al Sifr HD [GOBX]	dummy			0		
GOBX: AL THAQAFEYA ᴴᴰ	Al Thaqafeya HD [GOBX]	norm-name	provider_7	SaudiThaqafiyaTV.sa@SD	120	1afbe19b19	Al Thaqafeya HD
GOBX: ANIME ᴴᴰ	Anime HD [GOBX]	dummy			0		
GOBX: ASHARQ DOCUMENTARY ᴴᴰ	Asharq Documentary HD [GOBX]	dup-feed-scrub	AE1	Asharq.Documentary.HD.ae	0		
GOBX: BAB AL-HARA ᴴᴰ	Bab Al-Hara HD [GOBX]	dummy			0		
GOBX: BLIPPI AND FRIENDS ᴴᴰ	Blippi And Friends HD [GOBX]	dummy			0		
GOBX: DISENY JR ᴴᴰ	Diseny Jr HD [GOBX]	dummy			0		
GOBX: DISENY ᴴᴰ	Diseny HD [GOBX]	dummy			0		
GOBX: FASHIONTV ᴴᴰ	Fashiontv HD [GOBX]	dummy			0		
GOBX: FAYROUZ ᴴᴰ	Fayrouz HD [GOBX]	dummy			0		
GOBX: FIX&FOXI ᴴᴰ	Fix&Foxi HD [GOBX]	dummy			0		
GOBX: GULI-BIL-ARABIC ᴴᴰ	Guli-Bil-Arabic HD [GOBX]	dummy			0		
GOBX: HAKET ᴴᴰ	Haket HD [GOBX]	dummy			0		
GOBX: HORSE ᴴᴰ	Horse HD [GOBX]	dummy			0		
GOBX: INSIGHTTV ᴴᴰ	Insighttv HD [GOBX]	norm-name	US2	Insight.TV.us2	0		
GOBX: JAM JIM ᴴᴰ	Jam Jim HD [GOBX]	dummy			0		
GOBX: KIDZ ZONE MAX ᴴᴰ	Kidz Zone MAX HD [GOBX]	dummy			0		
GOBX: MBC 1 ᴴᴰ	MBC 1 HD [GOBX]	token	AE1	MBC.1.ae	107	0976affc0f	A.B.I. | Night | Our Club
GOBX: MBC 1 ᴿᴬᵂ	MBC 1 RAW [GOBX]	token	AE1	MBC.1.ae	107	0976affc0f	A.B.I. | Night | Our Club
GOBX: MBC 2 ᴴᴰ	MBC 2 HD [GOBX]	rescue-token	provider_14	MBC2En.ae	56	da87eafc38	Qabeel | Ragel We Set Settat: Awdet Ramzi | Fayek Fi El Mondial
GOBX: MBC 2 ᴿᴬᵂ	MBC 2 RAW [GOBX]	rescue-token	provider_14	MBC2En.ae	56	da87eafc38	Qabeel | Ragel We Set Settat: Awdet Ramzi | Fayek Fi El Mondial
GOBX: MBC 3 ᴴᴰ	MBC 3 HD [GOBX]	alias	AE1	MBC.3.ae	140	ae77364622	Uncle Grandpa | Laith The King | Ben 10
GOBX: MBC 3 ᴿᴬᵂ	MBC 3 RAW [GOBX]	alias	AE1	MBC.3.ae	140	ae77364622	Uncle Grandpa | Laith The King | Ben 10
GOBX: MBC 4 ᴴᴰ	MBC 4 HD [GOBX]	token	provider_14	MBC4.sa	33	2077db3cf5	No title available
GOBX: MBC 4 ᴿᴬᵂ	MBC 4 RAW [GOBX]	token	provider_14	MBC4.sa	33	2077db3cf5	No title available
GOBX: MBC 5 ᴴᴰ	MBC 5 HD [GOBX]	token	provider_14	MBC5.ae	41	f89479a307	No title available
GOBX: MBC 5 ᴿᴬᵂ	MBC 5 RAW [GOBX]	token	provider_14	MBC5.ae	41	f89479a307	No title available
GOBX: MBC ACTION ᴴᴰ	MBC Action HD [GOBX]	token	AE1	MBC.Action.ae	151	dbe95a0dab	The Evolution Of Sport | WRC Highlights | Expedition With Steve Backshall
GOBX: MBC ACTION ᴿᴬᵂ	MBC Action RAW [GOBX]	token	AE1	MBC.Action.ae	151	dbe95a0dab	The Evolution Of Sport | WRC Highlights | Expedition With Steve Backshall
GOBX: MBC BOLLYWOOD ᴿᴬᵂ	MBC Bollywood RAW [GOBX]	token	provider_14	MBCBollywoodEn.sa	16	4142cf570c	No title available
GOBX: MBC DRAMA MASR ᴴᴰ	MBC Drama Masr HD [GOBX]	token	AE1	MBC.Masr.Drama.HD.ae	119	bb7d67400d	Forgetfulness Game | The Witch Of The South | Rock Paper Scissors
GOBX: MBC DRAMA ᴴᴰ	MBC Drama HD [GOBX]	token	AE1	MBC.Drama.ae	95	95ca806ada	Highest Viewing Rate | Haroun's Mother | Crystal
GOBX: MBC DRAMA ᴿᴬᵂ	MBC Drama RAW [GOBX]	token	AE1	MBC.Drama.ae	95	95ca806ada	Highest Viewing Rate | Haroun's Mother | Crystal
GOBX: MBC DRAMA+ ᴴᴰ	MBC Drama+ HD [GOBX]	token	AE1	MBC.Drama.ae	95	95ca806ada	Highest Viewing Rate | Haroun's Mother | Crystal
GOBX: MBC DRAMA+ ᴿᴬᵂ	MBC Drama+ RAW [GOBX]	token	AE1	MBC.Drama.ae	95	95ca806ada	Highest Viewing Rate | Haroun's Mother | Crystal
GOBX: MBC ELIFE ᴴᴰ	MBC Elife HD [GOBX]	dummy			0		
GOBX: MBC FM ᴴᴰ	MBC FM HD [GOBX]	dummy-forced			0		
GOBX: MBC GAMING ᴴᴰ	MBC Gaming HD [GOBX]	dummy			0		
GOBX: MBC IRAQ ᴴᴰ	MBC Iraq HD [GOBX]	token	AE1	MBC.Iraq.HD.ae	117	48e3c13c06	Al King | Retaliation | Poisoned Honey
GOBX: MBC IRAQ ᴿᴬᵂ	MBC Iraq RAW [GOBX]	token	AE1	MBC.Iraq.HD.ae	117	48e3c13c06	Al King | Retaliation | Poisoned Honey
GOBX: MBC MASR 1 ᴴᴰ	MBC Masr 1 HD [GOBX]	token	AE1	MBC.1.ae	107	0976affc0f	A.B.I. | Night | Our Club
GOBX: MBC MASR 1 ᴿᴬᵂ	MBC Masr 1 RAW [GOBX]	token	AE1	MBC.1.ae	107	0976affc0f	A.B.I. | Night | Our Club
GOBX: MBC MASR 2 ᴴᴰ	MBC Masr 2 HD [GOBX]	token	AE1	MBC.Masr.2.HD.ae	103	5f141aa6eb	The Crown | Your Egyptian Morning | From Heart To Heart
GOBX: MBC MASR 2 ᴿᴬᵂ	MBC Masr 2 RAW [GOBX]	token	AE1	MBC.Masr.2.HD.ae	103	5f141aa6eb	The Crown | Your Egyptian Morning | From Heart To Heart
GOBX: MBC MAX ᴴᴰ	MBC MAX HD [GOBX]	token	provider_14	MBCMaxEn.ae	36	1958dd9680	Hollywood Buzz | Adrift | Planet Action
GOBX: MBC VARIETY ᴴᴰ	MBC Variety HD [GOBX]	dummy			0		
GOBX: MBC VARIETY ᴿᴬᵂ	MBC Variety RAW [GOBX]	dummy			0		
GOBX: MOTORVISION ᴴᴰ	Motorvision HD [GOBX]	dummy			0		
GOBX: PUNCH TV ᴴᴰ	Punch TV HD [GOBX]	dummy			0		
GOBX: RED BULL TV ᴴᴰ	Red Bull TV HD [GOBX]	dummy			0		
GOBX: ROTANA + ᴴᴰ	Rotana + HD [GOBX]	norm-name	provider_14	RotanaMusic.eg	0		
GOBX: ROTANA AFLAM + ᴴᴰ	Rotana Aflam + HD [GOBX]	dummy			0		
GOBX: ROTANA CINEMA +US ᴴᴰ	Rotana Cinema +us HD [GOBX]	dummy			0		
GOBX: ROTANA KIDS ᴴᴰ	Rotana Kids HD [GOBX]	dummy			0		
GOBX: ROTANA M+ ᴴᴰ	Rotana M+ HD [GOBX]	dummy			0		
GOBX: SMART ZONE ᴴᴰ	Smart Zone HD [GOBX]	dummy			0		
GOBX: STARZ PLAY SERIES ᴴᴰ	Starz Play Series HD [GOBX]	dummy			0		
GOBX: STC 1 ᴿᴬᵂ	Stc 1 RAW [GOBX]	dummy			0		
GOBX: STC 2 ᴿᴬᵂ	Stc 2 RAW [GOBX]	dummy			0		
GOBX: STC 3 ᴴᴰ	Stc 3 HD [GOBX]	dummy			0		
GOBX: STC 4 ᴴᴰ	Stc 4 HD [GOBX]	dummy			0		
GOBX: STC BIG ᴴᴰ	Stc Big HD [GOBX]	dummy			0		
GOBX: STC DRAMA ᴴᴰ	Stc Drama HD [GOBX]	dummy			0		
GOBX: STC FAMILY ᴴᴰ	Stc Family HD [GOBX]	dummy			0		
GOBX: STC SPORT 1 ᴴᴰ	Stc Sport 1 HD [GOBX]	dummy			0		
GOBX: STC SPORT 2 ᴴᴰ	Stc Sport 2 HD [GOBX]	dummy			0		
GOBX: STC TV CINEMA ᴴᴰ	Stc TV Cinema HD [GOBX]	norm-name	AE1	en:.STC.tv.Cinema.ae	0		
GOBX: STC TV SHABAB AL BOMB ᴴᴰ	Stc TV Shabab Al Bomb HD [GOBX]	dummy			0		
GOBX: STC TV THMANYAH ᴴᴰ	Stc TV Thmanyah HD [GOBX]	dummy			0		
GOBX: TAREB ᴴᴰ	Tareb HD [GOBX]	dummy			0		
GOBX: TRACE SPORT STARS ᴴᴰ	Trace Sport Stars HD [GOBX]	norm-name	provider_11	trace-sport-stars	240	995b1dcd61	Chill | Sports Woman | Invincible
GOBX: TRACE URBAN ᴴᴰ	Trace Urban HD [GOBX]	norm-name	provider_11	trace-urban	139	1b2bde6b7d	Playlist | Top Music | Urban Hit 30
GOBX: TRAVEL XP ᴴᴰ	Travel Xp HD [GOBX]	dup-feed-scrub	provider_4	Travelxp.in@SD	0		
GOBX: UFC ARABIC ᴴᴰ	UFC Arabic HD [GOBX]	dummy			0		
GOBX: ZOOMOO ᴴᴰ	Zoomoo HD [GOBX]	dummy			0		
GOLD.uk	Gold 4K [UK]	dummy			0		
GameShowNetwork.us	Gsn HD [US]	direct	provider_14	GameShowNetwork.us	87	87569bca18	POOF! Bye Bye Under Eye Bags! | Inogen Portable Oxygen - No More Tanks! | Match Game
GemsTV.uk	Gems TV [UK]	dummy			0		
GetTV.us	Get TV [US]	direct	provider_14	GetTV.us	60	d34c6859b0	Quantum Leap | RateEscape: Stop Overpaying For Cellular | 1776 - 2026 250th Anniversary Quarter Celebration Program
Glastonbury 1 15.45-17.00	Glastonbury 1 15.45-17.00	dummy			0		
Glastonbury 2025 event 1	Glastonbury 2025 Event 1	dummy			0		
Glastonbury 3 19.00-12.30am	Glastonbury 3 19.00-12.30AM	dummy			0		
Glastonbury 4	Glastonbury 4	dummy			0		
GolTVEnglish.us	Gol TV HD [UK]	dummy			0		
Golf 11 :	Golf 11	dummy			0		
Golf 12 :	Golf 12	dummy			0		
Golf 13 :	Golf 13	dummy			0		
Golf 14 :	Golf 14	dummy			0		
Golf 15 :	Golf 15	dummy			0		
Golf 16 :	Golf 16	dummy			0		
Golf 17 :	Golf 17	dummy			0		
Golf 18 :	Golf 18	dummy			0		
Golf 19 :	Golf 19	dummy			0		
Golf 20 :	Golf 20	dummy			0		
GolfChannel.us	Golf Channel HD [US]	direct	provider_14	GolfChannel.us	20	58c5506bdf	LPGA Tour Golf | PGA Tour Golf | Live: LPGA Tour Golf
GreatMovies.uk	Great Movies Action [UK]	direct	provider_14	GreatMovies.uk	65	ed19bef4fa	In Plain Sight | Castle | Garage Sale Mysteries
Grit.us	Grit [US]	direct	provider_14	Grit.us	48	b1fd50f538	Paid Programming | Car accident? Free Legal Consultation | Death Valley Days
HBOComedy.us	HBO Comedy HD [US]	direct	provider_14	HBOComedy.us	38	1a376f65a9	Sarah Squirm: Live + in the Flesh | Fackham Hall | Rooster
HGTV.uk	Hgtv [UK]	dummy			0		
HLN.us	Hln HD [US]	direct	provider_14	HLN.us	91	bc2d8ea75f	Forensic Files | CNN News Central (HLN) | Forensic Files II
Hallmark.us	Hallmark HD [US]	direct	provider_14	Hallmark.us	55	ae5c537379	Reba | The Golden Girls | Gilmore Girls
HallmarkDrama.us	Hallmark Drama HD [US]	dummy			0		
HallmarkMoviesMysteries.us	Hallmark Movies/Mysteries 4K [US]	direct	provider_14	HallmarkMoviesMysteries.us	38	2c01afc2ad	Murder, She Wrote | Murder, She Baked: A Peach Cobbler Mystery | Murder She Baked: A Deadly Recipe
Hekayat.sa	ART Hekayat 1 [AR]	dummy			0		
Hekayat2.sa	ART Hekayat 2 [AR]	dummy			0		
HeroesAndIconsTV.us	Heroes & Icons [US]	direct	provider_14	HeroesAndIconsTV.us	53	abb3c790c5	Walker, Texas Ranger | The Rebel | Trackdown
HighStreet1.uk	High Street TV 1 [UK]	direct	provider_14	HighStreet1.uk	94	1523b45059	Fan Favourites | Cheap Cooking | Garden Time
HighStreet2.uk	High Street TV 2 [UK]	direct	provider_14	HighStreet2.uk	94	777ec57c72	Eat Good, Feel Good | Fan Favourites | Cheap Cooking
HighStreet3.uk	High Street TV 3 [UK]	direct	provider_14	HighStreet3.uk	48	ba6be184b1	Signare Tapestry Bags with... | Puzzles, Games and Brain... | Our Choice
HighStreet4.uk	High Street TV 4 [UK]	dup-feed-scrub	UK1	High.Street.TV.4.uk	0		
HighStreet5.uk	High Street TV 5 [UK]	dummy			0		
HistoryChannel.uk	Sky History +1 [UK]	direct	provider_14	HistoryChannel.uk	58	e6f8f61a80	Storage Wars | History's Greatest Aircraft | Ancient Aliens
HistoryChannel.us	History HD [US]	direct	provider_14	HistoryChannel.us	49	6b6207b69d	1776 Rare USA Gold | Amazing Facts With Doug Batchelor | David Jeremiah
HomeShoppingNetwork.us	Hsn [US]	direct	provider_14	HomeShoppingNetwork.us	48	b74a373ac5	Best of HSN | Kenneth Cole Reaction Footwear | Live: Rise & Shine Savings - Aetrex Footwear
HopeChannel.us	Hope Channel [US]	direct	provider_14	HopeChannel.us	72	5218a98890	Reliving Mark | CreationScapes | Hope Sabbath School
HorrorChannel.uk	Horror Channel [UK]	dummy			0		
INSP.us	Insp HD [US]	direct	provider_14	INSP.us	47	e8a3f07df2	Campmeeting | Gunsmoke | Tales of Wells Fargo
ITV1.uk	ITV 1 HD [UK]	direct	provider_14	ITV1.uk	47	1d2dce3ba4	This Morning | Loose Women | ITV Lunchtime News
ITV2.uk	ITV 2 HD [UK]	direct	provider_14	ITV2.uk	56	387b77ad50	The Real Housewives of Salt Lake City | The Real Housewives of Orange County | The Real Housewives of Cheshire
ITV3.uk	ITV 3 HD [UK]	direct	provider_14	ITV3.uk	32	358c2ac362	Heartbeat | Midsomer Murders | Classic Emmerdale
ITV4.uk	ITV 4 HD [UK]	direct	provider_14	ITV4.uk	43	82df10e6d4	The Sweeney | BattleBots | Magnum, P.I.
ITVBe.uk	ITV BE HD [UK]	dummy			0		
ITVCentral.uk	ITV Central West [UK]	direct	provider_14	ITVCentral.uk	46	f494974c93	This Morning | Loose Women | ITV Lunchtime News
ITVGranada.uk	ITV Granada [UK]	direct	provider_14	ITVGranada.uk	47	cb86522cde	This Morning | Loose Women | ITV Lunchtime News
ITVWales.uk	ITV Wales [UK]	direct	provider_14	ITVWales.uk	46	0b9b68bb06	This Morning | Loose Women | ITV Lunchtime News
ITVWestcountry.uk	ITV Westcountry West [UK]	direct	provider_14	ITVWestcountry.uk	46	806167db96	This Morning | Loose Women | ITV Lunchtime News
IdealWorld.uk	Ideal World 4K [UK]	rescue-token	provider_11	ideal-world	120	6f02420352	Ideal World Breakfast Club | Ideal World Shopping | Star Buy Special
IndependentFilmChannel.us	Ifc HD [US]	direct	provider_14	IndependentFilmChannel.us	23	8de22a56dc	The Dukes of Hazzard | Real Genius | National Lampoon's Vacation
IndiePlex.us	Indieplex HD [US]	direct	provider_14	IndiePlex.us	28	828e9016cd	My Blueberry Nights | Bonjour tristesse | The Promise
InvestigationDiscovery.uk	Investigation Discovery [UK]	direct	provider_14	InvestigationDiscovery.uk	51	4b506179bc	Feuds Turned Fatal | Where Murder Lies | American Monster
JMLDirect.uk	Jml Direct [UK]	dummy			0		
JusticeCentral.us	Justice Central HD [US]	direct	provider_14	JusticeCentral.us	96	726ea8d7b9	Supreme Justice With Judge Karen | Justice With Judge Mablean | We the People With Judge Lauren Lake
KADN.us	FOX 15 (KADN) Lafayette HD [US]	direct	provider_14	KADN.us	62	6c52b8734d	Paid Programming | Hot Bench | Equal Justice With Judge Eboni K. Williams
KALB.us	NBC 5 Alexandria La (KALB) HD [US]	direct	provider_14	KALB.us	64	3020be4d89	iCRIME With Elizabeth Vargas | Early Today | Early Jam
KARK.us	NBC 4 Little Rock Arabic (KARK) [US]	direct	provider_14	KARK.us	60	2f0e64c277	KARK 4 Today | Today | Today 3rd Hour
KATV.us	ABC 7 Little Rock Arabic (KATV) [US]	direct	provider_14	KATV.us	65	2632138634	Good Morning America First Look | Live: Channel 7 News Daybreak at 4:30 | Live: Channel 7 News Daybreak - Early
KAUZ.us	CBS 6 (KAUZ) Wichita Falls HD [US]	direct	provider_14	KAUZ.us	66	689f442154	CBS News Mornings | Newschannel 6 This Morning | CBS Mornings
KBAK.us	CBS 29 (KBAK) Bakersfield HD [US]	direct	provider_14	KBAK.us	61	117d0b9aa6	CBS News Roundup | CBS News Mornings | Live: Eyewitness News on KBAK at 4:30
KBCW.us	CW 44 HD [San Francisco] [US]	direct	provider_14	KBCW.us	83	bbfe351b52	The Conners | Comics Unleashed With Byron Allen | Modern Family
KBOI.us	CBS 2 (KBOI) Boise HD [US]	direct	provider_14	KBOI.us	65	3e932172c2	CBS News Mornings | Live: CBS 2 News This Morning | CBS Mornings
KCBA.us	FOX 35 (KCBA) Salinas HD [US]	direct	provider_14	KCBA.us	66	a71fd1819c	Shepherd's Chapel | Paid Programming | Chicago P.D.
KCNC.us	CBS 4 (KCNC) Denver HD [US]	direct	provider_14	KCNC.us	61	c70e5b8244	CBS News Roundup | CBS News Mornings | CBS Colorado Mornings
KCTV.us	CBS 5 (KCTV) Kansas City HD [US]	direct	provider_14	KCTV.us	61	35ac7d5302	CBS News Mornings | KCTV5 News This Morning | CBS Mornings
KDKA.us	CBS 2 (KDKA) Pittsburgh HD [US]	direct	provider_14	KDKA.us	56	fd70822dea	KDKA Morning News-5AM | KDKA Morning News-6AM | CBS Mornings
KDVR.us	FOX 31 (KDVR) Denver HD [US]	direct	provider_14	KDVR.us	52	226c280ab2	The Kelly Clarkson Show | Access Hollywood | FOX 31 Morning News at 4:30am
KETV.us	ABC 7 Omaha Ne (KETV) HD [US]	direct	provider_14	KETV.us	56	ae8b400a18	Good Morning America First Look | First News at 4:30 | First News at 5
KFOX.us	FOX 14 (KFOX) El Paso HD [US]	direct	provider_14	KFOX.us	54	299b34395e	Judge Mathis | Live: The National News Desk | Live: KFOX14 Morning News
KFSM.us	CBS 5 (KFSM) Fort Smith HD [US]	direct	provider_14	KFSM.us	63	f7f479e8cd	CBS News Mornings | 5 News at 4:30 AM | 5 News at 5 AM
KFXK.us	FOX 51 (KFXK) Longview HD [US]	direct	provider_14	KFXK.us	57	07bebfa921	Paid Programming | Shepherd's Chapel | AgDay
KGPE.us	CBS 47 (KGPE) Fresno HD [US]	direct	provider_14	KGPE.us	62	f7ed8585e8	Extra | CBS News Roundup | CBS News Mornings
KKTV.us	CBS 11 Colorado Springs Co (KKTV) HD [US]	direct	provider_14	KKTV.us	60	dc659e1dc4	CBS News Mornings | 11 News at 4:30am | 11 News at 5am
KLJB.us	FOX 18 (KLJB) Davenport HD [US]	direct	provider_14	KLJB.us	59	6038a69980	TMZ Live | Paid Programming | Joint Relief Revolution
KLRT.us	FOX 16 (KLRT) Little Rock HD [US]	direct	provider_14	KLRT.us	58	68d2a3af78	Comics Unleashed With Byron Allen | Paid Programming | No More Dentures
KMAX.us	CW Sacramento HD [US]	direct	provider_14	KMAX.us	75	7a2ccc6147	25 Words or Less | We the People With Judge Lauren Lake | Heartland Homicide
KMGH.us	ABC 7 (KMGH) Denver HD [US]	direct	provider_14	KMGH.us	64	97062be9a8	Paid Programming | ABC World News Now | Good Morning America First Look
KMPH.us	FOX 26 (KMPH) Fresno HD [US]	direct	provider_14	KMPH.us	55	b55f308b6a	Young Sheldon | Bob Hearts Abishola | AgDay
KMSB.us	FOX 11 (KMSB) Tucson HD [US]	direct	provider_14	KMSB.us	57	c873be77e6	The Steve Wilkos Show | Karamo | Comics Unleashed With Byron Allen
KMTV.us	CBS 3 (KMTV) Omaha HD [US]	direct	provider_14	KMTV.us	61	73a6e9a201	CBS News Mornings | AgDay | 3 News Now This Morning
KNXV.us	ABC 15 (KNXV) Phoenix HD [US]	direct	provider_14	KNXV.us	52	519e75d39f	ABC World News Now | Good Morning America First Look | ABC15 News at 4:30AM
KOBI.us	NBC 5 Medford OR (KOBI) HD [US]	direct	provider_14	KOBI.us	59	5b9561d211	Top Story With Tom Llamas | Paid Programming | Early Today
KOKH.us	FOX 25 (KOKH) Oklahoma City HD [US]	direct	provider_14	KOKH.us	55	679e095159	Judge Judy | Good Day OK at 5A | Live: Good Day OK at 6A
KOLN.us	CBS 10 (KOLN) Lincoln HD [US]	direct	provider_14	KOLN.us	65	8691f1de33	CBS News Mornings | 10/11 This Morning at 5AM | 10/11 This Morning at 6AM
KPHO.us	CBS 5 (KPHO) Phoenix HD [US]	direct	provider_14	KPHO.us	64	dd2559e77e	Paid Programming | CBS News Roundup | CBS News Mornings
KPIX.us	CBS 5 (KPIX) San Francisco HD [US]	direct	provider_14	KPIX.us	61	d81449ceb1	Hope for Pain Sufferers | CBS Evening News | CBS News Roundup
KPSP.us	CBS 2 (KPSP) Palm Springs HD [US]	direct	provider_14	KPSP.us	62	ae4f750d5d	News Channel 3 Live at 11pm | Forensic Files | CBS News Roundup
KPTV.us	FOX 12 (KPTV) Portland HD [US]	direct	provider_14	KPTV.us	48	2029053e4f	48 Hours | Court Cam | TMZ
KQCW.us	CW Tampa Bay HD [US]	direct	provider_14	KQCW.us	63	08f913a9f1	Chicago P.D. | Shepherd's Chapel | News On 6 @ 6a
KRCG.us	CBS 13 Jefferson City Mo (KRCG) [US]	direct	provider_14	KRCG.us	61	d461514465	CBS News Mornings | Live: KRCG 13 Live at 4:30 | Live: KRCG 13 Live at Sunrise
KREM.us	CBS 2 (KREM) Spokane HD [US]	direct	provider_14	KREM.us	55	7e3a7515ca	CBS News Roundup | CBS News Mornings | Up With KREM
KRQE.us	CBS 13 (KRQE) Albuquerque HD [US]	direct	provider_14	KRQE.us	60	8cf741d014	CBS News Mornings | KRQE News 13 at 4:30am | KRQE News 13 This Morning
KSAS.us	FOX 24 (KSAS) Wichita HD [US]	direct	provider_14	KSAS.us	60	7d071a6493	Paid Programming | The National News Desk | Live: The National Weather Desk
KSAZ.us	FOX 10 (KSAZ) Phoenix HD [US]	direct	provider_14	KSAZ.us	54	b1a3ce476f	Paid Programming | TMZ | FOX 10 Arizona Morning at 4:30am
KSDK.us	NBC 5 St Louis Mo (KSDK) HD [US]	dummy			0		
KSLA.us	CBS 12 (KSLA) Shreveport HD [US]	direct	provider_14	KSLA.us	62	7b82c584c7	CBS News Mornings | KSLA News at 4:30am | News 12 This Morning at 5am
KSTU.us	FOX 13 (KSTU) Salt Lake City HD [US]	direct	provider_14	KSTU.us	54	2de7635f6a	Bob Hearts Abishola | The Conners | Access Hollywood
KTHV.us	CBS 11 Little Rock Arabic (KTHV) [US]	direct	provider_14	KTHV.us	59	c6c3e5f990	CBS News Mornings | THV11 Morning News 5 a.m. | THV11 Morning News 6 a.m.
KTRK.us	ABC 13 (KTRK) Houston HD [US]	direct	provider_14	KTRK.us	63	11040433a7	13 Eyewitness News at 4AM | 13 Eyewitness News at 4:30AM | 13 Eyewitness News at 5am
KTVI.us	FOX 2 (KTVI) St. Louis HD [US]	dummy			0		
KTVT.us	CBS 11 (KTVT) Fort Worth HD [US]	dummy			0		
KUTV.us	CBS 2 (KUTV) Salt Lake City HD [US]	direct	provider_14	KUTV.us	60	41bed13f2b	CBS News Mornings | Live: 2 News at 4:30am | Live: 2 News at 5am
KVRR.us	FOX 15 (KVRR) Fargo HD [US]	direct	provider_14	KVRR.us	63	68edc6f797	All Night Weather Authority | The People's Court | The Conners
KWGN.us	CW 2 (KWGN) Derver [US]	direct	provider_14	KWGN.us	70	b0d7e2aa51	Pawn Stars | Inside Edition | Daybreak at 4:30am
KWTX.us	CBS 10 (KWTX) Waco HD [US]	direct	provider_14	KWTX.us	65	bb55b51df3	CBS News Mornings | KWTX News Ten This Morning at 4:30am | KWTX News Ten This Morning at 5 am
KXRM.us	FOX 21 (KXRM) Colorado Springs HD [US]	direct	provider_14	KXRM.us	53	c30f15ce13	Scrambled Up | FOX21 Morning News at 5 | FOX21 Morning News at 6
KYW.us	CBS Philadelphia [US]	direct	provider_14	KYW.us	60	326c6b9b11	CBS News Philadelphia at 5:00am | CBS News Philadelphia at 6:00am | CBS Mornings
LIVE EVENT 01 - 4:45/9pm Jones v Carranza 2	Live Event 01 - 4:45/9PM Jones V Carranza 2	dummy			0		
LIVE EVENT 02 - 8pm RAF 10 Chimaev v Danis	Live Event 02 - 8PM Raf 10 Chimaev V Danis	dummy			0		
LIVE EVENT 03 - 2am ZFN Origin 04	Live Event 03 - 2AM Zfn Origin 04	dummy			0		
LIVE EVENT 04 - 4:30am Shuriken Fight Series 24	Live Event 04 - 4:30AM Shuriken Fight Series 24	dummy			0		
LIVE EVENT 05 - 6am Eternal MMA 107	Live Event 05 - 6AM Eternal Mma 107	dummy			0		
LIVE EVENT 06 - 12:30pm Glory Collision 9	Live Event 06 - 12:30PM Glory Collision 9	dummy			0		
LIVE EVENT 07 - 1pm Fury v Hall	Live Event 07 - 1PM Fury V Hall	dummy			0		
LIVE EVENT 08 - 1pm Kiwitt v Kasujja	Live Event 08 - 1PM Kiwitt V Kasujja	dummy			0		
LIVE EVENT 09 - 1pm Bushido 104 Winter v Schuster	Live Event 09 - 1PM Bushido 104 Winter V Schuster	dummy			0		
LIVE EVENT 10 - 1pm PFL Africa Adeshina v Campos	Live Event 10 - 1PM Pfl Africa Adeshina V Campos	dummy			0		
LIVE EVENT 11 - 8pm Vargas v Rodriguez	Live Event 11 - 8PM Vargas V Rodriguez	dummy			0		
LIVE EVENT 12 - 8pm Medieval Cage Fighting Championship	Live Event 12 - 8PM Medieval Cage Fighting Championship	dummy			0		
LIVE EVENT 13 - 9pm Combat FC 13	Live Event 13 - 9PM Combat Fc 13	dummy			0		
LIVE EVENT 14 - 12/3pm AMA Supercross Championship Lakewood	Live Event 14 - 12/3PM Ama Supercross Championship Lakewood	dummy			0		
LIVE EVENT 15 - 5pm CARS Tour Dominion	Live Event 15 - 5PM Cars Tour Dominion	dummy			0		
LIVE EVENT 16 - 5:30pm Millbridge Sprints	Live Event 16 - 5:30PM Millbridge Sprints	dummy			0		
LIVE EVENT 17 - 5:30pm NASCAR Weekly Racing Riverhead	Live Event 17 - 5:30PM Nascar Weekly Racing Riverhead	dummy			0		
LIVE EVENT 18 - 5:45pm USAC Indiana Midget Week Tri-State	Live Event 18 - 5:45PM Usac Indiana Midget Week Tri-State	dummy			0		
LIVE EVENT 19 - 6pm Volusia Sprint Cars	Live Event 19 - 6PM Volusia Sprint Cars	dummy			0		
LIVE EVENT 20 - 6pm 75th Anniversary Legends Night Fonda	Live Event 20 - 6PM 75TH Anniversary Legends Night Fonda	dummy			0		
LIVE EVENT 21 - 6:15pm WOrld of Outlaws Late Models	Live Event 21 - 6:15PM World Of Outlaws Late Models	dummy			0		
LIVE EVENT 22 - 6:30pm DIRTcar Summer Nationals Late Models	Live Event 22 - 6:30PM Dirtcar Summer Nationals Late Models	dummy			0		
LIVE EVENT 23 - 6:30pm Land of Legends Late Models	Live Event 23 - 6:30PM Land Of Legends Late Models	dummy			0		
LIVE EVENT 24 - 6:45pm USAC MRA Sprints I-35	Live Event 24 - 6:45PM Usac Mra Sprints I-35	dummy			0		
LIVE EVENT 25 - 7pm World of Outlaws Sprint Cars Knoxville	Live Event 25 - 7PM World Of Outlaws Sprint Cars Knoxville	dummy			0		
LIVE EVENT 26 - MAIN STAGE Live From Coachella 2026	Live Event 26 - Main Stage Live From Coachella 2026	dummy			0		
